employee_id,directorate_name,role_name,grade_name,tgv_name,tv_name,baseline_score,user_score,tv_match_rate,tgv_match_rate,final_match_rate
EMP100553,Commercial,Data Analyst,IV,Social Orientation & Collaboration,competencies_sea,5,2.0,40.00,52.16,62.96
EMP100553,Commercial,Data Analyst,IV,Social Orientation & Collaboration,papi_s,5,5.0,100.00,52.16,62.96
EMP100528,Technology,Sales Supervisor,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,4.0,80.00,79.48,62.95
EMP100528,Technology,Sales Supervisor,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,85.0,77.62,79.48,62.95
EMP100528,Technology,Sales Supervisor,III,Creativity & Innovation Orientation,competencies_ids,5,4.0,80.00,81.54,62.95
EMP100528,Technology,Sales Supervisor,III,Creativity & Innovation Orientation,strength_ideation,8,9,87.50,81.54,62.95
EMP100528,Technology,Sales Supervisor,III,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,62.95
EMP100528,Technology,Sales Supervisor,III,Leadership & Influence,disc_d,1,0,0,0.00,62.95
EMP100528,Technology,Sales Supervisor,III,Motivation & Drive,competencies_qdd,5,2.0,40.00,40.00,62.95
EMP100528,Technology,Sales Supervisor,III,Motivation & Drive,papi_a,5,2.0,40.00,40.00,62.95
EMP100528,Technology,Sales Supervisor,III,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,72.16,62.95
EMP100528,Technology,Sales Supervisor,III,Social Orientation & Collaboration,papi_s,5,6.0,120.00,72.16,62.95
EMP101615,HR & Corp Affairs,Finance Officer,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,72.39,62.87
EMP101615,HR & Corp Affairs,Finance Officer,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,127.66666666666667,116.58,72.39,62.87
EMP101615,HR & Corp Affairs,Finance Officer,III,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,55.38,62.87
EMP101615,HR & Corp Affairs,Finance Officer,III,Creativity & Innovation Orientation,strength_ideation,8,13,37.50,55.38,62.87
EMP101615,HR & Corp Affairs,Finance Officer,III,Cultural & Values Urgency,competencies_vcu,5,2.0,40.00,40.00,62.87
EMP101615,HR & Corp Affairs,Finance Officer,III,Leadership & Influence,disc_d,1,1,100,100.00,62.87
EMP101615,HR & Corp Affairs,Finance Officer,III,Motivation & Drive,competencies_qdd,5,3.0,60.00,56.37,62.87
EMP101615,HR & Corp Affairs,Finance Officer,III,Motivation & Drive,papi_a,5,2.0,40.00,56.37,62.87
EMP101615,HR & Corp Affairs,Finance Officer,III,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,72.16,62.87
EMP101615,HR & Corp Affairs,Finance Officer,III,Social Orientation & Collaboration,papi_s,5,6.0,120.00,72.16,62.87
EMP101501,HR & Corp Affairs,Finance Officer,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,74.65,62.83
EMP101501,HR & Corp Affairs,Finance Officer,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,139.0,126.92,74.65,62.83
EMP101501,HR & Corp Affairs,Finance Officer,V,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,47.67,62.83
EMP101501,HR & Corp Affairs,Finance Officer,V,Creativity & Innovation Orientation,strength_ideation,8,null,null,47.67,62.83
EMP101501,HR & Corp Affairs,Finance Officer,V,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,62.83
EMP101501,HR & Corp Affairs,Finance Officer,V,Leadership & Influence,disc_d,1,0,0,0.00,62.83
EMP101501,HR & Corp Affairs,Finance Officer,V,Motivation & Drive,competencies_qdd,5,3.0,60.00,74.51,62.83
EMP101501,HR & Corp Affairs,Finance Officer,V,Motivation & Drive,papi_a,5,7.0,140.00,74.51,62.83
EMP101501,HR & Corp Affairs,Finance Officer,V,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,68.10,62.83
EMP101501,HR & Corp Affairs,Finance Officer,V,Social Orientation & Collaboration,papi_s,5,5.0,100.00,68.10,62.83
EMP100147,Commercial,Supply Planner,IV,Cognitive Complexity & Problem-Solving,competencies_sto,5,2.0,40.00,51.44,62.80
EMP100147,Commercial,Supply Planner,IV,Cognitive Complexity & Problem-Solving,iq,109.513513513514,101.0,92.23,51.44,62.80
EMP100147,Commercial,Supply Planner,IV,Creativity & Innovation Orientation,competencies_ids,5,4.0,80.00,78.97,62.80
EMP100147,Commercial,Supply Planner,IV,Creativity & Innovation Orientation,strength_ideation,8,10,75.00,78.97,62.80
EMP100147,Commercial,Supply Planner,IV,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,62.80
EMP100147,Commercial,Supply Planner,IV,Leadership & Influence,disc_d,1,0,0,0.00,62.80
EMP100147,Commercial,Supply Planner,IV,Motivation & Drive,competencies_qdd,5,3.0,60.00,78.14,62.80
EMP100147,Commercial,Supply Planner,IV,Motivation & Drive,papi_a,5,8.0,160.00,78.14,62.80
EMP100147,Commercial,Supply Planner,IV,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,55.95,62.80
EMP100147,Commercial,Supply Planner,IV,Social Orientation & Collaboration,papi_s,5,2.0,40.00,55.95,62.80
EMP101753,HR & Corp Affairs,Brand Executive,IV,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,68.76,62.78
EMP101753,HR & Corp Affairs,Brand Executive,IV,Cognitive Complexity & Problem-Solving,iq,109.513513513514,109.51351351351352,100.00,68.76,62.78
EMP101753,HR & Corp Affairs,Brand Executive,IV,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,73.36,62.78
EMP101753,HR & Corp Affairs,Brand Executive,IV,Creativity & Innovation Orientation,strength_ideation,8,6,125.00,73.36,62.78
EMP101753,HR & Corp Affairs,Brand Executive,IV,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,62.78
EMP101753,HR & Corp Affairs,Brand Executive,IV,Leadership & Influence,disc_d,1,0,0,0.00,62.78
EMP101753,HR & Corp Affairs,Brand Executive,IV,Motivation & Drive,competencies_qdd,5,4.0,80.00,72.75,62.78
EMP101753,HR & Corp Affairs,Brand Executive,IV,Motivation & Drive,papi_a,5,2.0,40.00,72.75,62.78
EMP101753,HR & Corp Affairs,Brand Executive,IV,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,51.90,62.78
EMP101753,HR & Corp Affairs,Brand Executive,IV,Social Orientation & Collaboration,papi_s,5,1.0,20.00,51.90,62.78
EMP100999,Technology,Sales Supervisor,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,74.06,62.77
EMP100999,Technology,Sales Supervisor,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,136.0,124.19,74.06,62.77
EMP100999,Technology,Sales Supervisor,III,Creativity & Innovation Orientation,competencies_ids,5,4.0,80.00,63.56,62.77
EMP100999,Technology,Sales Supervisor,III,Creativity & Innovation Orientation,strength_ideation,8,null,null,63.56,62.77
EMP100999,Technology,Sales Supervisor,III,Cultural & Values Urgency,competencies_vcu,5,2.0,40.00,40.00,62.77
EMP100999,Technology,Sales Supervisor,III,Leadership & Influence,disc_d,1,0,0,0.00,62.77
EMP100999,Technology,Sales Supervisor,III,Motivation & Drive,competencies_qdd,5,3.0,60.00,67.25,62.77
EMP100999,Technology,Sales Supervisor,III,Motivation & Drive,papi_a,5,5.0,100.00,67.25,62.77
EMP100999,Technology,Sales Supervisor,III,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,72.16,62.77
EMP100999,Technology,Sales Supervisor,III,Social Orientation & Collaboration,papi_s,5,6.0,120.00,72.16,62.77
EMP100705,Technology,Data Analyst,IV,Cognitive Complexity & Problem-Solving,competencies_sto,5,2.0,40.00,54.24,62.75
EMP100705,Technology,Data Analyst,IV,Cognitive Complexity & Problem-Solving,iq,109.513513513514,115.0,105.01,54.24,62.75
EMP100705,Technology,Data Analyst,IV,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,47.67,62.75
EMP100705,Technology,Data Analyst,IV,Creativity & Innovation Orientation,strength_ideation,8,null,null,47.67,62.75
EMP100705,Technology,Data Analyst,IV,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,62.75
EMP100705,Technology,Data Analyst,IV,Leadership & Influence,disc_d,1,1,100,100.00,62.75
EMP100705,Technology,Data Analyst,IV,Motivation & Drive,competencies_qdd,5,3.0,60.00,70.88,62.75
EMP100705,Technology,Data Analyst,IV,Motivation & Drive,papi_a,5,6.0,120.00,70.88,62.75
EMP100705,Technology,Data Analyst,IV,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,68.10,62.75
EMP100705,Technology,Data Analyst,IV,Social Orientation & Collaboration,papi_s,5,5.0,100.00,68.10,62.75
EMP100065,HR & Corp Affairs,Brand Executive,IV,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,64.86,62.74
EMP100065,HR & Corp Affairs,Brand Executive,IV,Cognitive Complexity & Problem-Solving,iq,109.513513513514,90.0,82.18,64.86,62.74
EMP100065,HR & Corp Affairs,Brand Executive,IV,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,47.67,62.74
EMP100065,HR & Corp Affairs,Brand Executive,IV,Creativity & Innovation Orientation,strength_ideation,8,null,null,47.67,62.74
EMP100065,HR & Corp Affairs,Brand Executive,IV,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,62.74
EMP100065,HR & Corp Affairs,Brand Executive,IV,Leadership & Influence,disc_d,1,0,0,0.00,62.74
EMP100065,HR & Corp Affairs,Brand Executive,IV,Motivation & Drive,competencies_qdd,5,3.0,60.00,67.25,62.74
EMP100065,HR & Corp Affairs,Brand Executive,IV,Motivation & Drive,papi_a,5,5.0,100.00,67.25,62.74
EMP100065,HR & Corp Affairs,Brand Executive,IV,Social Orientation & Collaboration,competencies_sea,5,4.0,80.00,84.05,62.74
EMP100065,HR & Corp Affairs,Brand Executive,IV,Social Orientation & Collaboration,papi_s,5,5.0,100.00,84.05,62.74
EMP100396,HR & Corp Affairs,Supply Planner,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,74.45,62.72
EMP100396,HR & Corp Affairs,Supply Planner,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,138.0,126.01,74.45,62.72
EMP100396,HR & Corp Affairs,Supply Planner,V,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,52.81,62.72
EMP100396,HR & Corp Affairs,Supply Planner,V,Creativity & Innovation Orientation,strength_ideation,8,14,25.00,52.81,62.72
EMP100396,HR & Corp Affairs,Supply Planner,V,Cultural & Values Urgency,competencies_vcu,5,2.0,40.00,40.00,62.72
EMP100396,HR & Corp Affairs,Supply Planner,V,Leadership & Influence,disc_d,1,1,100,100.00,62.72
EMP100396,HR & Corp Affairs,Supply Planner,V,Motivation & Drive,competencies_qdd,5,3.0,60.00,63.63,62.72
EMP100396,HR & Corp Affairs,Supply Planner,V,Motivation & Drive,papi_a,5,4.0,80.00,63.63,62.72
EMP100396,HR & Corp Affairs,Supply Planner,V,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,64.05,62.72
EMP100396,HR & Corp Affairs,Supply Planner,V,Social Orientation & Collaboration,papi_s,5,4.0,80.00,64.05,62.72
EMP100740,Commercial,HRBP,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,4.0,80.00,89.47,62.72
EMP100740,Commercial,HRBP,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,135.0,123.27,89.47,62.72
EMP100740,Commercial,HRBP,III,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,55.38,62.72
EMP100740,Commercial,HRBP,III,Creativity & Innovation Orientation,strength_ideation,8,13,37.50,55.38,62.72
EMP100740,Commercial,HRBP,III,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,62.72
EMP100740,Commercial,HRBP,III,Leadership & Influence,disc_d,1,0,0,0.00,62.72
EMP100740,Commercial,HRBP,III,Motivation & Drive,competencies_qdd,5,3.0,60.00,67.25,62.72
EMP100740,Commercial,HRBP,III,Motivation & Drive,papi_a,5,5.0,100.00,67.25,62.72
EMP100740,Commercial,HRBP,III,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,55.95,62.72
EMP100740,Commercial,HRBP,III,Social Orientation & Collaboration,papi_s,5,2.0,40.00,55.95,62.72
EMP100832,Commercial,Finance Officer,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,68.76,62.72
EMP100832,Commercial,Finance Officer,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,109.51351351351352,100.00,68.76,62.72
EMP100832,Commercial,Finance Officer,III,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,70.79,62.72
EMP100832,Commercial,Finance Officer,III,Creativity & Innovation Orientation,strength_ideation,8,7,112.50,70.79,62.72
EMP100832,Commercial,Finance Officer,III,Cultural & Values Urgency,competencies_vcu,5,2.0,40.00,40.00,62.72
EMP100832,Commercial,Finance Officer,III,Leadership & Influence,disc_d,1,0,0,0.00,62.72
EMP100832,Commercial,Finance Officer,III,Motivation & Drive,competencies_qdd,5,4.0,80.00,76.37,62.72
EMP100832,Commercial,Finance Officer,III,Motivation & Drive,papi_a,5,3.0,60.00,76.37,62.72
EMP100832,Commercial,Finance Officer,III,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,60.00,62.72
EMP100832,Commercial,Finance Officer,III,Social Orientation & Collaboration,papi_s,5,3.0,60.00,60.00,62.72
EMP101595,HR & Corp Affairs,HRBP,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,4.0,80.00,80.28,62.72
EMP101595,HR & Corp Affairs,HRBP,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,89.0,81.27,80.28,62.72
EMP101595,HR & Corp Affairs,HRBP,III,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,52.81,62.72
EMP101595,HR & Corp Affairs,HRBP,III,Creativity & Innovation Orientation,strength_ideation,8,14,25.00,52.81,62.72
EMP101595,HR & Corp Affairs,HRBP,III,Cultural & Values Urgency,competencies_vcu,5,4.0,80.00,80.00,62.72
EMP101595,HR & Corp Affairs,HRBP,III,Leadership & Influence,disc_d,1,0,0,0.00,62.72
EMP101595,HR & Corp Affairs,HRBP,III,Motivation & Drive,competencies_qdd,5,3.0,60.00,60.00,62.72
EMP101595,HR & Corp Affairs,HRBP,III,Motivation & Drive,papi_a,5,3.0,60.00,60.00,62.72
EMP101595,HR & Corp Affairs,HRBP,III,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,64.05,62.72
EMP101595,HR & Corp Affairs,HRBP,III,Social Orientation & Collaboration,papi_s,5,4.0,80.00,64.05,62.72
EMP100878,Commercial,HRBP,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,63.46,62.67
EMP100878,Commercial,HRBP,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,83.0,75.79,63.46,62.67
EMP100878,Commercial,HRBP,V,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,55.38,62.67
EMP100878,Commercial,HRBP,V,Creativity & Innovation Orientation,strength_ideation,8,13,37.50,55.38,62.67
EMP100878,Commercial,HRBP,V,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,62.67
EMP100878,Commercial,HRBP,V,Leadership & Influence,disc_d,1,0,0,0.00,62.67
EMP100878,Commercial,HRBP,V,Motivation & Drive,competencies_qdd,5,4.0,80.00,80.00,62.67
EMP100878,Commercial,HRBP,V,Motivation & Drive,papi_a,5,4.0,80.00,80.00,62.67
EMP100878,Commercial,HRBP,V,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,64.05,62.67
EMP100878,Commercial,HRBP,V,Social Orientation & Collaboration,papi_s,5,4.0,80.00,64.05,62.67
EMP100127,Commercial,Supply Planner,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,68.76,62.64
EMP100127,Commercial,Supply Planner,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,109.51351351351352,100.00,68.76,62.64
EMP100127,Commercial,Supply Planner,V,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,68.22,62.64
EMP100127,Commercial,Supply Planner,V,Creativity & Innovation Orientation,strength_ideation,8,8,100.00,68.22,62.64
EMP100127,Commercial,Supply Planner,V,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,62.64
EMP100127,Commercial,Supply Planner,V,Leadership & Influence,disc_d,1,0,0,0.00,62.64
EMP100127,Commercial,Supply Planner,V,Motivation & Drive,competencies_qdd,5,4.0,80.00,76.37,62.64
EMP100127,Commercial,Supply Planner,V,Motivation & Drive,papi_a,5,3.0,60.00,76.37,62.64
EMP100127,Commercial,Supply Planner,V,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,51.90,62.64
EMP100127,Commercial,Supply Planner,V,Social Orientation & Collaboration,papi_s,5,1.0,20.00,51.90,62.64
EMP101406,Technology,Sales Supervisor,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,70.26,62.63
EMP101406,Technology,Sales Supervisor,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,117.0,106.84,70.26,62.63
EMP101406,Technology,Sales Supervisor,III,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,60.51,62.63
EMP101406,Technology,Sales Supervisor,III,Creativity & Innovation Orientation,strength_ideation,8,11,62.50,60.51,62.63
EMP101406,Technology,Sales Supervisor,III,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,62.63
EMP101406,Technology,Sales Supervisor,III,Leadership & Influence,disc_d,1,1,100,100.00,62.63
EMP101406,Technology,Sales Supervisor,III,Motivation & Drive,competencies_qdd,5,2.0,40.00,36.37,62.63
EMP101406,Technology,Sales Supervisor,III,Motivation & Drive,papi_a,5,1.0,20.00,36.37,62.63
EMP101406,Technology,Sales Supervisor,III,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,80.26,62.63
EMP101406,Technology,Sales Supervisor,III,Social Orientation & Collaboration,papi_s,5,8.0,160.00,80.26,62.63
EMP100566,Technology,Supply Planner,IV,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,68.76,62.62
EMP100566,Technology,Supply Planner,IV,Cognitive Complexity & Problem-Solving,iq,109.513513513514,109.51351351351352,100.00,68.76,62.62
EMP100566,Technology,Supply Planner,IV,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,47.67,62.62
EMP100566,Technology,Supply Planner,IV,Creativity & Innovation Orientation,strength_ideation,8,null,null,47.67,62.62
EMP100566,Technology,Supply Planner,IV,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,62.62
EMP100566,Technology,Supply Planner,IV,Leadership & Influence,disc_d,1,0,0,0.00,62.62
EMP100566,Technology,Supply Planner,IV,Motivation & Drive,competencies_qdd,5,3.0,60.00,74.51,62.62
EMP100566,Technology,Supply Planner,IV,Motivation & Drive,papi_a,5,7.0,140.00,74.51,62.62
EMP100566,Technology,Supply Planner,IV,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,72.16,62.62
EMP100566,Technology,Supply Planner,IV,Social Orientation & Collaboration,papi_s,5,6.0,120.00,72.16,62.62
EMP100592,Commercial,Supply Planner,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,68.76,62.62
EMP100592,Commercial,Supply Planner,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,109.51351351351352,100.00,68.76,62.62
EMP100592,Commercial,Supply Planner,V,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,55.38,62.62
EMP100592,Commercial,Supply Planner,V,Creativity & Innovation Orientation,strength_ideation,8,13,37.50,55.38,62.62
EMP100592,Commercial,Supply Planner,V,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,62.62
EMP100592,Commercial,Supply Planner,V,Leadership & Influence,disc_d,1,1,100,100.00,62.62
EMP100592,Commercial,Supply Planner,V,Motivation & Drive,competencies_qdd,5,3.0,60.00,67.25,62.62
EMP100592,Commercial,Supply Planner,V,Motivation & Drive,papi_a,5,5.0,100.00,67.25,62.62
EMP100592,Commercial,Supply Planner,V,Social Orientation & Collaboration,competencies_sea,5,2.0,40.00,52.16,62.62
EMP100592,Commercial,Supply Planner,V,Social Orientation & Collaboration,papi_s,5,5.0,100.00,52.16,62.62
EMP101795,HR & Corp Affairs,Data Analyst,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,68.76,62.61
EMP101795,HR & Corp Affairs,Data Analyst,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,109.51351351351352,100.00,68.76,62.61
EMP101795,HR & Corp Affairs,Data Analyst,V,Creativity & Innovation Orientation,competencies_ids,5,4.0,80.00,63.56,62.61
EMP101795,HR & Corp Affairs,Data Analyst,V,Creativity & Innovation Orientation,strength_ideation,8,null,null,63.56,62.61
EMP101795,HR & Corp Affairs,Data Analyst,V,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,62.61
EMP101795,HR & Corp Affairs,Data Analyst,V,Leadership & Influence,disc_d,1,0,0,0.00,62.61
EMP101795,HR & Corp Affairs,Data Analyst,V,Motivation & Drive,competencies_qdd,5,4.0,80.00,80.00,62.61
EMP101795,HR & Corp Affairs,Data Analyst,V,Motivation & Drive,papi_a,5,4.0,80.00,80.00,62.61
EMP101795,HR & Corp Affairs,Data Analyst,V,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,51.90,62.61
EMP101795,HR & Corp Affairs,Data Analyst,V,Social Orientation & Collaboration,papi_s,5,1.0,20.00,51.90,62.61
EMP101871,Technology,Sales Supervisor,IV,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,66.46,62.57
EMP101871,Technology,Sales Supervisor,IV,Cognitive Complexity & Problem-Solving,iq,109.513513513514,98.0,89.49,66.46,62.57
EMP101871,Technology,Sales Supervisor,IV,Creativity & Innovation Orientation,competencies_ids,5,4.0,80.00,94.38,62.57
EMP101871,Technology,Sales Supervisor,IV,Creativity & Innovation Orientation,strength_ideation,8,4,150.00,94.38,62.57
EMP101871,Technology,Sales Supervisor,IV,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,62.57
EMP101871,Technology,Sales Supervisor,IV,Leadership & Influence,disc_d,1,0,0,0.00,62.57
EMP101871,Technology,Sales Supervisor,IV,Motivation & Drive,competencies_qdd,5,3.0,60.00,56.37,62.57
EMP101871,Technology,Sales Supervisor,IV,Motivation & Drive,papi_a,5,2.0,40.00,56.37,62.57
EMP101871,Technology,Sales Supervisor,IV,Social Orientation & Collaboration,competencies_sea,5,2.0,40.00,52.16,62.57
EMP101871,Technology,Sales Supervisor,IV,Social Orientation & Collaboration,papi_s,5,5.0,100.00,52.16,62.57
EMP101647,HR & Corp Affairs,Brand Executive,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,70.86,62.55
EMP101647,HR & Corp Affairs,Brand Executive,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,120.0,109.58,70.86,62.55
EMP101647,HR & Corp Affairs,Brand Executive,V,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,47.67,62.55
EMP101647,HR & Corp Affairs,Brand Executive,V,Creativity & Innovation Orientation,strength_ideation,8,null,null,47.67,62.55
EMP101647,HR & Corp Affairs,Brand Executive,V,Cultural & Values Urgency,competencies_vcu,5,4.0,80.00,80.00,62.55
EMP101647,HR & Corp Affairs,Brand Executive,V,Leadership & Influence,disc_d,1,0,0,0.00,62.55
EMP101647,HR & Corp Affairs,Brand Executive,V,Motivation & Drive,competencies_qdd,5,3.0,60.00,74.51,62.55
EMP101647,HR & Corp Affairs,Brand Executive,V,Motivation & Drive,papi_a,5,7.0,140.00,74.51,62.55
EMP101647,HR & Corp Affairs,Brand Executive,V,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,60.00,62.55
EMP101647,HR & Corp Affairs,Brand Executive,V,Social Orientation & Collaboration,papi_s,5,3.0,60.00,60.00,62.55
EMP100729,Commercial,Finance Officer,IV,Cognitive Complexity & Problem-Solving,competencies_sto,5,4.0,80.00,85.54,62.54
EMP100729,Commercial,Finance Officer,IV,Cognitive Complexity & Problem-Solving,iq,109.513513513514,115.33333333333333,105.31,85.54,62.54
EMP100729,Commercial,Finance Officer,IV,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,47.67,62.54
EMP100729,Commercial,Finance Officer,IV,Creativity & Innovation Orientation,strength_ideation,8,null,null,47.67,62.54
EMP100729,Commercial,Finance Officer,IV,Cultural & Values Urgency,competencies_vcu,5,2.0,40.00,40.00,62.54
EMP100729,Commercial,Finance Officer,IV,Leadership & Influence,disc_d,1,1,100,100.00,62.54
EMP100729,Commercial,Finance Officer,IV,Motivation & Drive,competencies_qdd,5,2.0,40.00,43.63,62.54
EMP100729,Commercial,Finance Officer,IV,Motivation & Drive,papi_a,5,3.0,60.00,43.63,62.54
EMP100729,Commercial,Finance Officer,IV,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,80.26,62.54
EMP100729,Commercial,Finance Officer,IV,Social Orientation & Collaboration,papi_s,5,8.0,160.00,80.26,62.54
EMP100922,Commercial,Sales Supervisor,IV,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,71.06,62.50
EMP100922,Commercial,Sales Supervisor,IV,Cognitive Complexity & Problem-Solving,iq,109.513513513514,121.0,110.49,71.06,62.50
EMP100922,Commercial,Sales Supervisor,IV,Creativity & Innovation Orientation,competencies_ids,5,4.0,80.00,91.82,62.50
EMP100922,Commercial,Sales Supervisor,IV,Creativity & Innovation Orientation,strength_ideation,8,5,137.50,91.82,62.50
EMP100922,Commercial,Sales Supervisor,IV,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,62.50
EMP100922,Commercial,Sales Supervisor,IV,Leadership & Influence,disc_d,1,0,0,0.00,62.50
EMP100922,Commercial,Sales Supervisor,IV,Motivation & Drive,competencies_qdd,5,2.0,40.00,36.37,62.50
EMP100922,Commercial,Sales Supervisor,IV,Motivation & Drive,papi_a,5,1.0,20.00,36.37,62.50
EMP100922,Commercial,Sales Supervisor,IV,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,72.16,62.50
EMP100922,Commercial,Sales Supervisor,IV,Social Orientation & Collaboration,papi_s,5,6.0,120.00,72.16,62.50
EMP100642,Commercial,Supply Planner,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,68.06,62.47
EMP100642,Commercial,Supply Planner,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,106.0,96.79,68.06,62.47
EMP100642,Commercial,Supply Planner,III,Creativity & Innovation Orientation,competencies_ids,5,2.0,40.00,31.78,62.47
EMP100642,Commercial,Supply Planner,III,Creativity & Innovation Orientation,strength_ideation,8,null,null,31.78,62.47
EMP100642,Commercial,Supply Planner,III,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,62.47
EMP100642,Commercial,Supply Planner,III,Leadership & Influence,disc_d,1,0,0,0.00,62.47
EMP100642,Commercial,Supply Planner,III,Motivation & Drive,competencies_qdd,5,2.0,40.00,61.76,62.47
EMP100642,Commercial,Supply Planner,III,Motivation & Drive,papi_a,5,8.0,160.00,61.76,62.47
EMP100642,Commercial,Supply Planner,III,Social Orientation & Collaboration,competencies_sea,5,4.0,80.00,100.26,62.47
EMP100642,Commercial,Supply Planner,III,Social Orientation & Collaboration,papi_s,5,9.0,180.00,100.26,62.47
EMP101613,Technology,HRBP,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,2.0,40.00,54.43,62.42
EMP101613,Technology,HRBP,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,116.0,105.92,54.43,62.42
